Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
69327361,2020-09-20,16,B,87,21,43,10,DO32KBA,AX6EBKA,2TTFX2B,,731829,DE,DE,0.0,FEU1,Y,1.0,54.0,1,1
45424313,2020-09-20,20,B,11,21,11,10,LWOBIKP,XE08QFH,4VMRI9B,,630790,CN,CN,4.0,FCN1,E,123.0,282.9,0,0
93725982,2020-09-20,30,B,11,21,43,50,D0QBCYM,NFHS86H,0W8P3UB,,392610,HK,CN,2.6,FCN1,S,41.0,7023.3,0,0
84260549,2020-09-20,13,B,94,21,43,40,EX4Q9G2,QKFUISQ,VITG8Y0,W6UCD9,190230,TH,TH,0.0,FAS1,B,600.0,209100.0,0,0
67834123,2020-09-20,20,B,11,21,11,10,ZH09D7B,SGBA86Z,8NTKCTA,,620892,CN,CN,13.0,A,S,60.0,4956.0,0,0
51341392,2020-09-20,30,B,11,21,11,10,SWTJELT,9BJ5Q6K,T2XISJU,,382499,US,US,0.0,FUS1,E,181.4,2267.5,0,0
88222400,2020-09-20,30,B,11,21,11,10,7IS620N,17JEN6Y,GCPNHU7,,392329,CN,CN,3.9,FCN1,B,23.0,181.7,0,0
26862537,2020-09-20,30,B,11,21,11,10,99CKSHY,RQ6XE2H,CUQCE7Z,,620891,JP,JP,13.0,A,B,5.0,703.0,0,0
68717974,2020-09-21,30,B,11,21,11,10,1XTT3K3,LYIGCDK,159UTXO,,230310,CN,CN,0.0,A,S,1892090.0,188073746.0,0,0
68137413,2020-09-21,20,B,11,21,11,10,QU4OTST,RFL6XFG,WGQ3MFE,,760529,CN,CN,3.2,FCN1,G,13507.2,29024271.36000001,1,1
21330312,2020-09-21,30,B,89,21,11,10,3QBT5GN,I2V7ETS,9CG8LGB,,420292,CN,MM,8.0,A,Y,7.7,187.11,0,0
44452643,2020-09-21,40,B,11,21,11,40,OZB7KED,LCXPBAF,E44MM7Y,W6UCD9,851679,CN,CN,0.0,FCN1,E,4267.0,1665836.7999999996,0,0
46157292,2020-09-21,20,B,11,21,14,10,GLV0FEA,XJLIF3R,Z64QME2,,847149,US,KR,0.0,C,S,67.0,61740.5,0,0
25583465,2020-09-21,20,B,11,21,11,10,F86LJJM,9R6AYPZ,117ZVLP,,731100,CN,KR,8.0,A,E,79.8,25152.96,0,0
60173457,2020-09-21,53,B,15,12,11,10,EX8B7YQ,TJ75THS,XOGGBMY,GVKCEG,854370,JP,KR,8.0,A,S,653.0,7574.8,1,1
74840892,2020-09-21,40,B,11,21,11,10,RWYXI0J,EVN40SJ,2GDQ9LR,,071080,CN,CN,27.0,C,Y,120000.0,31824000.0,0,0
37477603,2020-09-21,40,B,11,21,14,40,UOOH9ZX,GE5ADXT,BD1NWPN,,700991,CN,CN,4.8,FCN1,E,3000.2,657943.86,0,0
47819273,2020-09-21,20,B,11,21,11,10,EC8HJIM,ZHBL9KI,1E919EV,,851410,JP,JP,8.0,A,G,6500.0,5795400.0,0,0
82605759,2020-09-21,30,B,11,21,43,40,8R629JR,AFJI5DY,DCNCHEK,,841391,CN,CN,8.0,A,Y,2.0,118.6,1,1
58594290,2020-09-21,20,B,83,21,11,40,3567AIN,NI3FRV9,YHA06O5,,291612,JP,JP,6.5,C,Y,400.0,323000.0,0,0
48072810,2020-09-21,40,B,87,21,43,40,KR8JM9H,A5XMNNP,RZV5X6E,,392490,JP,CN,6.5,C,Y,9.0,9.9,0,0
95829201,2020-09-21,30,B,11,21,43,10,6LV96I6,9A2R9W5,ORZ3TWD,,850650,PH,PH,8.0,A,Y,17.3,1648.69,0,0
88188062,2020-09-21,40,B,11,21,18,40,BXTMU7D,0CN3IKJ,530LFCI,W6UCD9,950300,JP,JP,0.0,C,G,8.5,6004.4,0,0
42034463,2020-09-21,20,B,11,21,11,10,OZB7KED,R5EYJZ1,KPVJETU,,620463,CN,CN,13.0,A,B,4.0,263.2,1,1
96351893,2020-09-21,20,B,11,21,11,10,898XZ9N,3K1BB59,W5WQQV8,,620193,CN,CN,13.0,A,B,15.0,11865.0,0,0
33122670,2020-09-21,30,B,11,21,11,10,1XCM1XF,Z2BMJ1E,BRTE6LN,,760200,JP,JP,0.0,A,Y,82270.0,806246.0000000001,0,0
15094267,2020-09-21,40,B,11,21,43,40,1XTT3K3,J1O61OE,UNCISOP,,420292,JP,CN,8.0,A,E,8.0,476.0,0,0
78173365,2020-09-21,40,B,11,21,11,10,KR8JM9H,WB89WA5,A70MDRN,,611030,CN,CN,13.0,A,G,665.0,61712.0,1,1
69346143,2020-09-21,12,B,15,13,11,10,99CKSHY,E6XYZ42,WCQ7H8X,JZQYAK,950300,JP,CN,8.0,A,G,5.0,1315.0,1,1
54849824,2020-09-21,40,B,11,21,11,10,ZGNH4UK,8WMV8R9,GKH7WTC,,392690,CN,CN,3.9,FCN1,Y,3458.0,2074.8,0,0
29583155,2020-09-21,40,B,94,21,18,40,NZYZ967,RCT6JGT,CINROZV,W6UCD9,732690,CN,CN,0.0,FCN1,E,10400.0,15600.0,0,0
93488593,2020-09-21,20,B,11,21,11,10,3BTA0QN,35QPBS0,KDLLHDR,,282760,KR,JP,5.5,C,Y,42140.0,316050.0,0,0
69350834,2020-09-21,20,B,11,21,11,10,3BTA0QN,IBNTCA3,7PP1Z4Y,,420222,CN,CN,8.0,A,S,6.2,59.52,0,0
88125778,2020-09-21,40,B,11,21,11,10,PF1L1IG,03QUCNR,KNS4NWA,,850152,CN,CN,4.2,FCN1,Y,18850.0,265785.0,1,2
71406549,2020-09-21,20,B,11,21,43,10,UFP820L,IU16BT1,8QOEWI1,,950300,JP,JP,0.0,C,G,2.2,1.32,0,0
55733090,2020-09-21,40,B,87,21,43,40,PF1L1IG,4CHYW4P,,MWIDNS,071080,VN,VN,27.0,A,E,72000.0,19094400.0,0,0
65701836,2020-09-21,30,B,11,21,11,10,158PVN2,2RAP9YZ,REFMO1G,,071080,VN,VN,27.0,A,E,24000.0,6364800.0,0,0
70352556,2020-09-21,20,B,11,21,11,10,8MTRQLF,UZ5U9U6,UKWGKPZ,,071080,VN,VN,27.0,A,S,72000.0,19094400.0,0,0
38276541,2020-09-21,13,B,15,11,43,10,EI3O1IU,T95N2EX,5S1HUFO,LC6XBR,482010,CN,CN,0.0,FCN1,G,400.0,7720.0,0,0
36878152,2020-09-21,30,B,11,21,11,40,7GHJ33J,F26GCXC,I72VWHG,,392610,CN,CN,0.0,FCN1,Y,1028.6,549272.3999999999,0,0
13522577,2020-09-21,40,B,11,21,11,10,YTIL1JW,5HL5GYD,7N4D52P,,271099,MT,KR,8.0,A,S,163329.0,81664.5,0,0
82999878,2020-09-21,40,B,11,21,11,40,DWNJQL8,RHHWF0C,LETKC3T,,680293,CN,CN,8.0,A,E,72200.0,779760.0,0,0
71681373,2020-09-21,30,B,11,21,11,10,O9ZRZA3,GVRV184,MBI2G64,,950300,CN,CN,8.0,A,G,110.0,28930.0,1,2
12303485,2020-09-21,20,B,11,21,11,10,EX4Q9G2,MM30K4Q,J150GIK,,847990,JP,JP,5.0,F,E,55.0,12413.5,0,0
42558110,2020-09-21,40,B,11,21,11,40,43MSLZK,8XLHOV0,IKU4FZ7,MC8NDR,420219,GB,CN,8.0,A,S,52.0,899.6,0,0
65715501,2020-09-21,20,B,11,21,11,10,IBIGZ7F,CJMNJ21,GMO44NQ,,820559,JP,JP,8.0,A,E,17.0,297.5,0,0
74753840,2020-09-21,40,B,11,21,43,40,HUIUK4E,G5VUH5D,SB4GQW4,MWIDNS,620630,CN,CN,8.1,E1,G,151.0,33371.0,0,0
36010771,2020-09-21,20,B,11,21,11,40,B5AGS2U,EYQ203Q,A95P3W2,,854390,HK,CN,0.0,C,G,3.6,65.16000000000001,0,0
75946893,2020-09-21,40,B,89,21,43,10,3CJLNL0,KTO1TIC,FRIKHD4,,760200,US,US,0.0,A,E,19398.0,190100.4,0,0
14694016,2020-09-21,30,B,11,21,11,10,SPKIA9H,7QSL0OY,BBRENT9,,210390,US,US,8.0,A,B,5724.0,154548.0,0,0
81120461,2020-09-21,20,B,11,21,11,10,Q7JAKYD,ZTSQ650,5HB7KGD,,382499,JP,JP,6.5,C,B,500.0,6250.0,1,1
20248227,2020-09-21,40,B,87,21,18,40,NVHDD70,FWVNMKK,Q53GE9E,W6UCD9,870324,US,US,8.0,C,Y,2753.0,14315.6,0,0
90727997,2020-09-21,40,B,11,21,11,40,UOOH9ZX,MDKA6F1,GP8G6WE,,281512,JP,JP,8.0,A,E,0.2,118.4,0,0
44611314,2020-09-21,40,B,11,21,11,40,0KYIOTQ,JC7Y6VX,,,420100,CN,CN,0.0,FCN1,E,16.0,188.8,0,0
10810108,2020-09-21,40,B,11,21,11,10,JLSFRP0,GG8BN7J,C2DTGRX,,854449,DE,DE,0.0,FEU1,E,25.4,20.32,0,0
63312184,2020-09-21,40,B,11,21,43,40,8MTRQLF,G8KBG5Z,OYNWHSK,VZIZJJ,640510,HK,CN,13.0,A,E,6.0,3609.0,1,1
53773584,2020-09-21,20,B,11,21,11,10,YAHFNQL,MUDP21A,NPPKWSH,,842230,CN,CN,0.0,FCN1,B,200.0,5960.0,0,0
77730611,2020-09-21,40,B,94,21,11,10,JGCIOXU,ZP2Y5WB,MSF7UKK,,700600,CN,CN,4.0,A,S,10.0,1053437.0,0,0
79727316,2020-09-21,40,B,87,21,11,40,GO1EBDS,RHHWF0C,HLYJR44,MWIDNS,551522,BG,BG,0.0,FEU1,E,348.9,655548.21,0,0
68600150,2020-09-21,20,B,11,21,11,10,OZB7KED,AV10X71,0CK52OM,,521039,JP,JP,10.0,A,G,8.0,16039.2,0,0
73491244,2020-09-21,40,B,11,21,11,40,23TMRU0,9P9CR3I,9PWASZZ,W6UCD9,620432,CN,CN,8.1,E1,Y,709.0,372083.2,0,0
18388474,2020-09-21,40,B,11,21,11,10,MHTD20M,CKPUEGW,AG465I8,,620462,CN,CN,13.0,A,G,1.0,140.3,0,0
56575013,2020-09-21,40,B,11,21,43,40,IN763PF,AE6LC0K,6WXLR0S,,854370,JP,CN,8.0,A,Y,40.4,1018.08,0,0
63005925,2020-09-21,40,B,11,21,11,10,6H2BKO4,QTMNLVH,3QTTSV0,,490199,US,US,0.0,A,G,50.0,180.0,0,0
73074438,2020-09-21,20,B,11,21,11,10,7GHJ33J,1B6AP7U,HRHHZL7,,854190,KR,CN,0.0,C,Y,471.7,403963.88,0,0
51746109,2020-09-21,30,B,11,21,11,10,FOVFD9M,YHRVW10,RZM2Z77,,392690,CN,CN,3.4,FCN1,Y,77.0,46.2,1,1
58118522,2020-09-21,40,B,11,21,11,40,8L21I9K,XON4795,QLBGH3C,,070310,CN,CN,135.0,W2,B,24000.0,2272800.0,0,0
30693566,2020-09-21,20,B,11,21,11,10,4QJLUKY,5RYZMVO,UETX87B,,620640,CN,CN,13.0,A,E,2.0,38.2,0,0
62300257,2020-09-21,40,B,11,21,11,40,OZKXWOX,G0VLNYB,,,846789,CN,CN,8.0,A,Y,1.0,409.4,1,1
13818935,2020-09-21,20,B,11,21,11,10,GO1EBDS,7EBPLLG,CFIXMQM,,390950,HK,CN,6.5,C,E,24.0,10576.8,0,0
53920502,2020-09-21,30,B,11,21,43,10,AZI5L7O,KBAQOIP,C7ZA9ES,,970110,US,US,0.0,A,B,12.0,5139.6,0,0
90847489,2020-09-21,30,B,94,21,11,40,158PVN2,Z2Q2BLX,DB41KON,,854140,VN,KR,0.0,C,S,0.2,216.2,1,1
34089935,2020-09-21,16,B,11,21,11,10,AX4CW6G,5L1VPBG,EM1QXTZ,,848390,CH,DE,8.0,A,E,4.3,780.02,0,0
25666071,2020-09-21,20,B,11,21,11,40,CXWWNWO,L6RT3Q1,328871B,,570242,BE,BE,10.0,A,Y,76.6,41233.779999999984,1,1
40869398,2020-09-21,40,B,94,21,18,40,PF1L1IG,RF4RPLN,,MWIDNS,961900,JP,JP,6.5,C,E,3.4,3777.06,0,0
25045434,2020-09-21,20,B,11,21,11,10,OIQKQ7T,2KOB00X,YTWGLIC,,621133,VN,VN,0.0,FVN1,E,3023.0,581927.5,1,1
52275334,2020-09-21,20,B,11,21,11,10,49TKV7A,RBU8WU5,320QS7E,,903040,JP,KR,0.0,CIT,B,90.0,907119.0,0,0
61366684,2020-09-21,20,B,11,21,11,40,8MTRQLF,0XJWZIO,Q5KC8KP,,850152,JP,JP,8.0,A,S,290.0,4089.0,0,0
64693036,2020-09-21,30,B,11,21,43,50,PH94BII,Z5IV93M,VY01E3R,MC8NDR,340212,JP,JP,8.0,A,G,100.0,48560.0,1,1
48532524,2020-09-21,40,B,11,21,11,40,6T0AJ3G,F8JPD1O,HVMG4TJ,,910700,CN,CN,8.0,A,E,206.0,312069.4,0,0
17434990,2020-09-21,40,B,87,21,18,40,DWNJQL8,JCJJRBJ,XHSKF1A,MWIDNS,391690,CN,CN,6.5,C,E,15.0,13432.5,0,0
47835079,2020-09-21,40,B,11,21,11,40,WW4FGVY,V45NRGI,SJQCSGM,,290519,SG,US,5.0,A,G,18860.0,7151712.0,0,0
96780711,2020-09-21,40,B,11,11,43,40,IL0ECV3,7U058B9,OHWDLCN,,392190,CN,CN,0.0,FCN1,E,7881.0,5206188.6000000015,0,0
25124320,2020-09-21,20,B,11,21,14,10,QP9FXOK,W785OGV,NUDKKEY,,420221,CN,CN,5.6,FCN1,Y,594.2,18301.36,0,0
48792423,2020-09-21,20,B,11,21,43,40,L77JJEG,L1ILSY1,,,611300,NL,KH,13.0,A,E,98.0,117286.4,0,0
20633847,2020-09-21,20,B,11,21,11,10,H3RWZG0,H49KEJ2,X3UVA0K,,681510,VN,CN,8.0,A,Y,1.9,169.29,0,0
14238416,2020-09-21,40,B,87,21,11,40,B6C4G68,91LJWE8,9NJX8CU,W6UCD9,847330,KR,CN,0.0,C,S,1.6,7129.2800000000025,0,0
43903583,2020-09-21,62,B,11,21,11,40,DHIRKG6,SXI3ZXX,42VLJD6,,392062,CN,CN,0.0,FCN1,E,11340.0,164430.0,0,0
43698922,2020-09-21,30,B,11,21,11,10,BWN4U9D,KJSBEXD,1PBKO2S,,880330,JP,JP,0.0,A,E,59.8,141492.78,0,0
48490935,2020-09-21,40,B,87,21,18,40,PF1L1IG,UOSOLE0,,W6UCD9,321590,IT,IT,0.0,FEU1,E,95.2,7263.76,0,0
97437660,2020-09-21,30,B,11,21,11,10,09EO87L,O8SB0HD,23RIU88,MWIDNS,392690,CN,CN,6.5,C,G,11.0,6.6,0,0
62731283,2020-09-21,40,B,11,21,11,10,D7IS1OT,703AY33,0DMMCY4,,070310,CN,CN,135.0,W2,G,48000.0,4545600.0,0,0
36703758,2020-09-21,40,B,87,21,43,40,PF1L1IG,S65HFMW,,MWIDNS,420299,IT,IT,8.0,A,Y,0.6,5.8199999999999985,0,0
10130805,2020-09-21,20,B,11,21,11,10,6Z6EYFS,W3TVYBW,Z64QME2,,620463,CN,CN,13.0,A,G,2.0,131.6,0,0
19928105,2020-09-21,40,B,94,21,11,40,6APLI65,ZUQVWI1,T92NP86,MWIDNS,650700,CN,CN,0.0,FCN1,E,19.8,2482.92,0,0
15410364,2020-09-21,40,B,11,21,11,10,90QOU11,UNX1XRQ,UX8AF9K,,902610,NL,BE,0.0,C,Y,21.3,12611.73,1,1
37339518,2020-09-21,40,B,11,21,11,10,7S4CPMV,VT2K0D9,6IV15GL,,854370,CN,CN,8.0,A,B,92.5,2331.0,0,0
94870924,2020-09-21,40,B,89,11,43,40,IXHDTKU,ONVEX23,HMBOB5L,,640291,CN,CN,5.2,FCN1,G,411.0,153508.5,0,0
55488170,2020-09-21,40,B,11,21,43,40,A7POIBB,B4856VW,,,854239,SG,CN,0.0,CIT,S,0.4,16.72,0,0
81419552,2020-09-21,40,B,11,21,11,40,UFO3ZSU,SNWMRYQ,XSFFJBM,,850152,CN,CN,4.2,FCN1,B,350.0,4935.0,1,1
72579167,2020-09-21,13,B,11,21,11,10,HUIUK4E,AD9XLIN,N8PIEGI,,520842,CN,CN,9.0,FCN1,B,323.8,231646.52,0,0
66473111,2020-09-21,40,B,11,21,11,40,90L08TX,BPZW0XR,LA0M603,,420100,CN,CN,8.0,A,Y,1.7,20.06,0,0
14973991,2020-09-21,16,B,11,21,11,10,KWSE1HX,P3A9DVV,7PN0VA5,,640299,US,US,13.0,A,S,4.5,1201.05,1,2
25759465,2020-09-21,20,B,11,21,11,10,OZB7KED,KXCP7A5,AK5A0VK,,841459,CN,CN,4.9,CIT,E,0.3,99.39,0,0
63673804,2020-09-21,40,B,87,21,43,40,DWNJQL8,T27NKFR,,MWIDNS,381121,US,US,0.0,FUS1,E,19985.3,21426240.13,0,0
60461408,2020-09-21,20,B,11,21,11,40,R4HYQX6,T21HU50,UFGG8VJ,,392690,JP,US,6.5,C,E,0.5,0.3,0,0
83975278,2020-09-21,40,B,11,21,11,10,ZKXGCQR,Q3SR03L,9L8WUA2,,620640,CN,CN,13.0,A,B,6.5,124.15,0,0
68124890,2020-09-21,30,B,11,21,11,10,H3RWZG0,AFJI5DY,,,870324,US,CA,8.0,C,Y,1600.0,8320.0,0,0
79359751,2020-09-21,40,B,11,21,14,10,LCTKPLB,HW2UTQ2,23RIU88,MWIDNS,621149,US,CN,13.0,A,E,14.5,1893.7,1,1
76468694,2020-09-21,40,B,11,21,43,40,K8W9S8E,ASR1LN3,B7ODDGY,MWIDNS,490199,US,US,0.0,C,Y,4.1,14.76,0,0
55492070,2020-09-21,20,B,11,21,43,10,7S4CPMV,M2D1F1I,S07J714,,843710,SG,KR,8.0,A,S,25.0,23255.0,0,0
91607247,2020-09-21,20,B,11,21,11,10,P0PG8TK,2QL9CAP,BWJRPQH,,848190,SG,US,8.0,A,G,1.0,43.9,0,0
87044513,2020-09-21,40,B,11,21,11,40,1XCM1XF,A3I31WW,Q35G5PQ,,950699,CN,CN,2.4,FCN1,E,237.0,14267.4,0,0
81089898,2020-09-21,20,B,11,21,11,10,DWNJQL8,G553U3V,FJVA5ZY,,903190,JP,JP,0.0,C,Y,6.0,78.0,0,0
90241320,2020-09-21,40,B,11,11,11,40,BYUUDT8,KEMKJQC,T5QH35S,,340119,CN,CN,6.5,C,G,35.6,2830.200000000001,0,0
37664100,2020-09-21,40,B,89,21,11,10,TX1V4CC,8Y98W3O,FI3LRIW,,621600,JP,CN,8.0,A,S,11.6,266.8,0,0
60751664,2020-09-21,16,B,11,21,43,10,LX5UCF2,YLR86GL,M7AIZYV,,900120,CN,KR,1.3,C,G,71.6,24680.52,0,0
33961618,2020-09-21,16,B,11,21,18,10,OHTR66O,HCX6OZ2,0UCXLMD,,850980,CN,CN,8.0,A,E,120.0,37692.0,0,0
81354973,2020-09-21,40,B,11,21,18,40,KWSE1HX,KKJG517,HU82JQC,W6UCD9,940180,CN,CN,0.0,C,E,358.0,429.6,1,1
40338988,2020-09-21,62,B,29,31,14,50,3HA463C,ERHRH6L,JPNIKGB,N7NYF0,940350,CN,CN,0.0,C,Y,96.0,15388.8,0,0
96997489,2020-09-21,20,B,11,21,11,10,CAMN5SR,WOGJ563,F1MQML8,,940161,IT,IT,0.0,C,B,90.0,1368.0,1,1
79805710,2020-09-21,40,B,94,26,18,40,575N8BW,92X3AXX,DC8ZFRX,FDLUKP,210690,CA,CA,8.0,A,Y,163.0,20619.5,0,0
49616742,2020-09-21,30,B,11,21,43,40,7YOSHYM,55LF9TJ,JQC19NV,,820840,HK,CN,8.0,A,S,2.4,3749.52,1,1
44309859,2020-09-21,40,B,11,21,11,40,2GVTDXU,3H5PVFM,IW3SQ2F,H35Z1A,850440,CN,CN,3.2,FCN1,E,509.0,13793.9,0,0
31161377,2020-09-21,20,B,11,21,11,10,AZI5L7O,1L0W1RZ,,,848210,CN,CN,7.8,FCN1,S,7.0,191.1,0,0
64653326,2020-09-21,20,B,11,21,11,40,1XCM1XF,QSSAOA6,GMDPWDZ,,620293,CN,CN,13.0,A,G,10.0,756.0,0,0
26728963,2020-09-21,20,B,11,21,11,40,EFJR7PT,ETB6R38,A2A5UO6,,853710,IN,IN,8.0,A,E,1.7,510.85,0,0
72099330,2020-09-21,16,B,11,28,14,40,U8YJ1TN,FWVNMKK,U2G701P,,420232,HK,CN,8.0,A,S,58.7,7818.84,0,0
51632967,2020-09-21,20,B,11,21,43,40,81PKGAM,N51JE6Q,QQCZLLU,,820590,CN,CN,8.0,A,G,30.0,1926.0,0,0
57836406,2020-09-21,30,B,11,21,11,10,43MSLZK,W9FRQSI,1CN7YRL,,820559,SK,SK,8.0,A,Y,119.8,2096.5,1,1
70739473,2020-09-21,30,B,11,11,11,10,A7POIBB,DKZ2B1J,V7U393R,,846711,US,US,8.0,A,Y,19.0,27314.4,0,0
95967706,2020-09-21,40,B,11,21,18,40,G0AJB20,CKHQWCD,LQW9B01,,200599,CN,CN,20.0,A,S,16000.0,1027200.0,0,0
40477518,2020-09-21,40,B,87,21,11,40,5JVKX6N,9U0P78U,VL30VNV,MWIDNS,961800,CN,CN,0.0,FCN1,E,380.0,110238.0,0,0
74065893,2020-09-21,20,B,11,21,11,10,FI9N1BX,T79JR2G,W5S5E2I,,900410,CN,CN,8.0,A,B,4.0,283.2,0,0
56195528,2020-09-21,20,B,11,21,11,10,AY5N2KW,YIDAUU6,MN6O4CY,,820830,US,US,0.0,FUS1,G,7.5,26487.75,0,0
80453812,2020-09-21,20,B,11,21,14,10,9UJYLGT,E3W9HXB,GMEK8DU,,390210,JP,JP,6.5,C,G,5.0,577.0,1,1
36946923,2020-09-21,82,B,88,21,43,40,P0TR99E,I5HJTMC,FPSUDFP,3JLK6O,620439,IT,IT,13.0,A,E,2.7,5072.490000000002,1,1
53112269,2020-09-21,20,B,11,21,11,10,K3HCKNK,ZW6NV53,I36GLPE,,620453,CN,CN,13.0,A,G,48.0,1920.0,0,0
29452746,2020-09-21,20,B,93,28,18,40,09EO87L,S6YXQ62,V74YQGM,MWIDNS,871120,TH,TH,8.0,A,E,108.0,86572.8,0,0
69151295,2020-09-21,40,B,11,21,11,10,8CSEUU6,H2DTEI0,5ZU53Y8,,850760,JP,JP,8.0,A,Y,0.2,11.0,1,1
35726161,2020-09-21,40,B,11,21,11,10,YAHFNQL,X6RS7TL,G6CXVTE,,392330,DE,DE,6.5,C,Y,148.2,1496.82,1,1
96921141,2020-09-21,20,B,11,21,43,10,E0AGTLM,9UM8PW2,4E5DWHH,,821210,US,IN,8.0,A,Y,0.8,80.16000000000003,1,1
19596190,2020-09-21,40,B,11,21,11,40,E3Q8ABV,0STVONX,9UP4MN8,,620640,CN,CN,13.0,A,G,6.5,124.15,0,0
71928961,2020-09-21,40,B,84,21,11,40,6V8QPPW,5P0OALU,QMQPXLB,W6UCD9,871410,TW,TH,8.0,A,G,293.1,28811.730000000003,0,0
86229481,2020-09-21,20,B,87,21,43,10,5U5EWL2,2D8G3TR,CCGZGUC,,391990,CN,CN,0.0,FCN1,G,150.0,15.0,1,1
36737365,2020-09-21,30,B,11,21,43,10,7Y5OGPF,7NHES0N,YHBBCMU,,030559,CN,RU,20.0,A,G,14000.0,14562800.0,0,0
34002936,2020-09-21,40,B,11,21,43,40,1W60IXY,9HDFGL2,7OZT9P0,,850940,HK,CN,0.0,FCN1,S,9300.7,12105791.12,0,0
31405942,2020-09-21,40,B,11,21,18,40,DWNJQL8,LZ07R0H,,,392340,CN,KR,6.5,C,E,520.0,3276.0,0,0
96121240,2020-09-21,30,B,11,21,11,10,KWSE1HX,P12ECLQ,2JUMJC8,,340399,SG,FR,6.5,C,E,4429.6,2229417.68,0,0
16709112,2020-09-21,20,B,11,21,11,10,5PDPMM1,NQGFR53,ZBKKBX1,,854370,GB,KR,8.0,A,E,4.5,1323.0,1,2
27486796,2020-09-21,40,B,87,21,18,40,ZQJIYI3,GGYZ5JZ,,VZIZJJ,640299,CN,CN,13.0,A,E,137.0,14083.6,1,1
50496073,2020-09-21,20,B,11,21,11,10,VW16HAX,JGUKWM8,SKEMXJH,,850790,CN,CN,3.2,FCN1,E,4370.6,23601.240000000005,0,0
99564309,2020-09-21,30,B,11,21,43,10,LY5ONFW,WLIUD1B,XZ96BA0,,621133,VN,VN,0.0,FVN1,S,162.0,31185.0,0,0
97482246,2020-09-21,40,B,11,21,11,10,A60PY8S,J8TIN6Q,RCP061D,,620413,CN,CN,3.9,FCN1,G,96.0,71721.6,0,0
88692681,2020-09-21,20,B,11,21,11,40,UC4ELM9,BES92ZL,6RC0XUY,,961590,BE,CN,8.0,A,E,1.0,40.9,0,0
63026877,2020-09-21,20,B,11,21,11,10,DMIWF1P,L05LN5C,CEQ2OSW,,846694,QA,KR,8.0,A,G,24.2,3874.42,1,1
20551723,2020-09-21,30,B,11,21,11,10,9Z8AYH4,TJ9GSSQ,PEQIYBF,,732690,CN,CN,8.0,A,B,36812.0,55218.0,1,1
28217312,2020-09-21,20,B,11,21,11,10,158PVN2,1P7NEC9,KC77KJY,,382499,SG,SG,0.0,FAS1,S,15600.0,195000.0,0,0
77487281,2020-09-21,16,B,15,21,18,40,9EGGU66,4A72S9F,5EJY0I0,5V1OQR,940169,VN,VN,0.0,FAS1,Y,2700.0,193860.0,0,0
35842164,2020-09-21,40,B,11,21,11,40,DC4LEI7,58488TO,M3LPI36,,441990,CN,CN,8.0,A,E,14.0,5051.2,1,1
82529241,2020-09-21,40,B,11,21,43,40,7F6B3XW,X8RZ7W3,4UK3DX5,VZIZJJ,940350,IT,IT,0.0,C,E,160.0,26192.0,1,1
34113941,2020-09-21,20,B,11,23,11,40,VE4R16W,5J82EOT,Q6TCYS7,,290110,DE,DE,0.0,FEU1,Y,1.3,1642.42,0,0
14585542,2020-09-21,40,B,11,21,11,40,575N8BW,EKTUG9G,,,850440,CN,CN,0.0,CIT,S,5.9,1286.2,0,0
38644731,2020-09-21,16,B,11,21,43,10,7YOSHYM,18POGDH,0SYF9K0,,850519,CN,CN,8.0,A,B,5.0,218.0,0,0
31135121,2020-09-21,20,B,11,21,11,40,OZB7KED,DPWC0XJ,V7U393R,,630790,CN,CN,4.0,FCN1,E,408.6,939.78,0,0
81375843,2020-09-21,30,B,11,21,18,10,SPABBOB,DL6KDDQ,0J01ON2,,640520,US,VN,13.0,A,E,8.3,3144.0400000000004,1,1
40416567,2020-09-21,81,B,11,21,43,10,8FIQMFG,7MM7ARO,8QOEWI1,,382200,NL,CH,0.0,C,E,100.0,484730.0,0,0
91084993,2020-09-21,40,B,11,21,43,40,DWNJQL8,B2YVFUB,Y7T9K2F,,630790,CN,CN,4.0,FCN1,G,535.3,1231.1899999999996,0,0
62295716,2020-09-21,16,B,11,21,11,10,46VGCQF,ZHYU2MO,PRC5FI6,,611090,GB,AM,13.0,A,G,3.6,13.68,1,1
72029466,2020-09-21,40,B,11,21,11,10,E3Q8ABV,NUV5WRK,SOVP5MZ,,291260,CN,CN,0.0,FCN1,E,15000.0,343500.0,0,0
68029682,2020-09-21,30,B,11,21,14,40,DWNJQL8,JTDNWHN,,,847790,US,US,8.0,A,E,4.6,554.7599999999999,0,0
90559268,2020-09-21,20,B,11,21,11,10,NZYZ967,9AU1MLJ,L2SX065,,870323,DE,DE,0.0,FEU1,B,2365.0,22940.5,0,0
40611596,2020-09-21,20,B,11,21,43,10,43MSLZK,8KCKNIP,XO9G9PD,,950640,CN,CN,0.0,FCN1,Y,1000.0,79500.0,0,0
67636254,2020-09-21,30,B,11,21,11,10,30KWO4D,AIMOJ9J,OV1TFSI,,420221,IT,IT,8.0,A,G,0.0,0.0,0,0
