No,JZI,Airlines,Online,Value Plan,63,AUSTRALIA,58,20.3,43
No,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,19,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,4,MALAYSIA,10,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,HONG KONG,20,0,39
No,SSI,Airlines,Online,Ticket Protector,4,SINGAPORE,0.92,0.26,48
No,EPX,Travel Agency,Online,Cancellation Plan,100,INDONESIA,38,0,57
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,40,MALAYSIA,29.7,17.82,39
No,JZI,Airlines,Online,Basic Plan,50,CHINA,44,15.4,56
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,207,ICELAND,-79.2,47.52,28
No,EPX,Travel Agency,Online,Cancellation Plan,25,"KOREA, REPUBLIC OF",10,0,30
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,20,0,52
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,29,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,AUSTRALIA,112,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,PORTUGAL,112,0,36
No,JZI,Airlines,Online,Basic Plan,22,VIET NAM,22,7.7,58
No,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,193.2,48.3,34
No,C2B,Airlines,Online,Gold Plan,7,SINGAPORE,51,12.75,71
No,EPX,Travel Agency,Online,Cancellation Plan,22,MALAYSIA,10,0,64
No,C2B,Airlines,Online,Silver Plan,21,SINGAPORE,70.85,17.71,33
No,EPX,Travel Agency,Online,Cancellation Plan,22,PHILIPPINES,18,0,36
No,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,322,80.5,22
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,57,AUSTRALIA,69.3,41.58,30
No,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,10,0,36
No,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,71,17.75,36
No,JZI,Airlines,Online,Basic Plan,6,THAILAND,18,6.3,46
No,EPX,Travel Agency,Online,Cancellation Plan,10,MALAYSIA,16,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,60,UNITED STATES,80,0,29
No,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,64,THAILAND,31,20.15,53
No,EPX,Travel Agency,Online,Cancellation Plan,59,MYANMAR,16,0,21
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,13,SINGAPORE,20,0,37
No,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,22,NEPAL,100.5,65.33,31
No,C2B,Airlines,Online,Annual Silver Plan,379,SINGAPORE,216,54,45
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,AUSTRALIA,108.9,65.34,31
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,AUSTRALIA,79.2,47.52,57
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,26,CHINA,21,0,36
No,JZI,Airlines,Online,Basic Plan,23,THAILAND,22,7.7,39
No,JZI,Airlines,Online,Basic Plan,23,JAPAN,35,12.25,26
No,EPX,Travel Agency,Online,Cancellation Plan,26,JAPAN,44,0,35
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,99,59.4,37
No,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,4,MALAYSIA,31,20.15,46
No,LWC,Travel Agency,Online,Annual Travel Protect Silver,385,CHINA,165,107.25,24
No,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,29.5,7.38,27
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,9,SINGAPORE,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,UNITED STATES,53,0,47
No,EPX,Travel Agency,Online,Cancellation Plan,90,SINGAPORE,16,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,VIET NAM,20,0,36
No,C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,252.85,63.21,46
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,MALAYSIA,9.9,5.94,34
No,KML,Travel Agency,Online,Value Plan,6,INDONESIA,28,10.64,48
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,HONG KONG,20,0,36
No,JZI,Airlines,Online,Basic Plan,67,MALAYSIA,18,6.3,62
No,EPX,Travel Agency,Online,Cancellation Plan,47,SINGAPORE,97,0,35
No,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,17.55,4.39,24
Yes,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,193.2,48.3,30
No,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,45.5,11.38,38
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,119,AUSTRALIA,29.7,17.82,56
No,EPX,Travel Agency,Online,Cancellation Plan,2,"KOREA, REPUBLIC OF",14,0,36
Yes,C2B,Airlines,Online,Annual Silver Plan,382,SINGAPORE,280.8,70.2,48
No,JZI,Airlines,Online,Basic Plan,34,MYANMAR,30,10.5,37
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,INDIA,61,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,MALAYSIA,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,106,SRI LANKA,44,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,49,DENMARK,0,41.58,56
No,C2B,Airlines,Online,Bronze Plan,66,SINGAPORE,57,14.25,37
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,AUSTRALIA,56,0,36
No,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,25
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,44,AUSTRALIA,69.3,41.58,40
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,65,UNITED KINGDOM,217.8,130.68,36
No,EPX,Travel Agency,Online,Cancellation Plan,5,CHINA,43,0,36
No,TST,Travel Agency,Offline,Travel Cruise Protect,10,THAILAND,30,10.5,59
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,VIET NAM,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,67,PHILIPPINES,12,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,JAPAN,66,0,43
No,C2B,Airlines,Online,Silver Plan,16,SINGAPORE,41.5,10.38,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,GERMANY,-89.1,53.46,58
No,EPX,Travel Agency,Online,Cancellation Plan,28,THAILAND,29,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,VIET NAM,25,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,10,CHINA,29,0,53
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,FRANCE,90,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,103,SINGAPORE,23,0,31
No,JZI,Airlines,Online,Basic Plan,46,VIET NAM,22,7.7,39
No,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,16,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,1,JAPAN,18,0,45
No,EPX,Travel Agency,Online,Cancellation Plan,29,JAPAN,40,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,THAILAND,0,35.64,31
No,C2B,Airlines,Online,Silver Plan,57,SINGAPORE,97.8,24.45,41
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,PORTUGAL,0,17.82,34
No,EPX,Travel Agency,Online,Cancellation Plan,42,SINGAPORE,26,0,26
No,C2B,Airlines,Online,Annual Gold Plan,368,SINGAPORE,278.85,69.71,38
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,63,CANADA,69.3,41.58,45
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,JAPAN,9.9,5.94,31
No,EPX,Travel Agency,Online,Cancellation Plan,14,CHINA,25,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,89,AUSTRALIA,89.1,53.46,62
No,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,57
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,NORWAY,9.9,5.94,47
No,EPX,Travel Agency,Online,Cancellation Plan,6,HONG KONG,29,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,25,INDONESIA,10,0,36
No,JZI,Airlines,Online,Value Plan,5,"KOREA, REPUBLIC OF",36,12.6,30
No,JZI,Airlines,Online,Basic Plan,10,CHINA,35,12.25,59
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,MALAYSIA,26,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,UNITED STATES,88,0,47
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,109,SPAIN,19.8,11.88,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,CHINA,54,0,36
No,JZI,Airlines,Online,Basic Plan,9,"TAIWAN, PROVINCE OF CHINA",35,12.25,46
No,RAB,Airlines,Online,Value Plan,11,BRUNEI DARUSSALAM,31,12.4,57
No,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,30.55,7.64,34
No,EPX,Travel Agency,Online,Cancellation Plan,44,AUSTRALIA,10,0,36
No,JZI,Airlines,Online,Basic Plan,16,CHINA,44,15.4,47
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,19.8,11.88,36
No,JZI,Airlines,Online,Basic Plan,40,THAILAND,37,12.95,55
No,LWC,Travel Agency,Online,Annual Travel Protect Gold,431,UNITED STATES,256.2,166.53,44
No,EPX,Travel Agency,Online,Cancellation Plan,36,JAPAN,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,58,HONG KONG,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,11,MALAYSIA,10,0,36
No,KML,Travel Agency,Online,Premier Plan,21,INDONESIA,93,35.34,48
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,UNITED KINGDOM,59.4,35.64,31
No,C2B,Airlines,Online,Annual Silver Plan,369,SINGAPORE,216,54,43
No,EPX,Travel Agency,Online,Cancellation Plan,297,AUSTRALIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,47,THAILAND,16,0,26
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,MALAYSIA,29.7,17.82,32
No,C2B,Airlines,Online,Gold Plan,19,SINGAPORE,70.5,17.63,49
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,66,INDIA,44,0,36
No,JZI,Airlines,Online,Basic Plan,3,CHINA,22,7.7,49
No,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,23.5,5.88,44
No,EPX,Travel Agency,Online,Cancellation Plan,78,AUSTRIA,80,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,NORWAY,99,59.4,31
No,JZI,Airlines,Online,Basic Plan,2,THAILAND,18,6.3,66
No,ADM,Travel Agency,Online,Value Plan,28,FRANCE,75,28.5,22
No,JZI,Airlines,Online,Basic Plan,11,CHINA,26,9.1,47
No,JZI,Airlines,Online,Basic Plan,42,"KOREA, REPUBLIC OF",35,12.25,43
No,JZI,Airlines,Online,Basic Plan,64,MYANMAR,33,11.55,56
No,EPX,Travel Agency,Online,Cancellation Plan,67,MALAYSIA,15,0,36
No,C2B,Airlines,Online,Annual Silver Plan,389,SINGAPORE,187.85,46.96,48
No,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,47,UNITED KINGDOM,80,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,SINGAPORE,21,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,77,SWITZERLAND,108.9,65.34,49
No,JZI,Airlines,Online,Basic Plan,66,THAILAND,22,7.7,59
No,EPX,Travel Agency,Online,Cancellation Plan,37,INDONESIA,12,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,CANADA,29.7,17.82,30
No,EPX,Travel Agency,Online,Cancellation Plan,26,PHILIPPINES,11,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,29,HONG KONG,12,0,36
No,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,62,15.5,33
No,EPX,Travel Agency,Online,Cancellation Plan,12,"KOREA, REPUBLIC OF",0,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,21,SPAIN,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,CAMBODIA,25,0,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,133,UNITED STATES,192,0,59
No,JZI,Airlines,Online,Basic Plan,15,HONG KONG,26,9.1,39
No,ART,Airlines,Online,24 Protect,1,PHILIPPINES,11.29,3.95,48
No,EPX,Travel Agency,Online,Cancellation Plan,45,SINGAPORE,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,7,INDIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,17,MALAYSIA,11,0,36
No,TST,Travel Agency,Offline,Travel Cruise Protect,14,THAILAND,30,10.5,55
No,JZI,Airlines,Online,Basic Plan,30,PHILIPPINES,22,7.7,32
No,EPX,Travel Agency,Online,Cancellation Plan,16,"KOREA, REPUBLIC OF",32,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,25,0,27
No,EPX,Travel Agency,Online,Cancellation Plan,28,"TAIWAN, PROVINCE OF CHINA",25,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,40,VIET NAM,12,0,36
No,JZI,Airlines,Online,Basic Plan,12,CHINA,26,9.1,65
No,JWT,Airlines,Online,Value Plan,122,INDIA,124,49.6,99
No,C2B,Airlines,Online,Bronze Plan,51,SINGAPORE,161,40.25,33
No,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16,4,27
No,JZI,Airlines,Online,Basic Plan,1,INDONESIA,18,6.3,48
No,EPX,Travel Agency,Online,Cancellation Plan,25,MALAYSIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,17,CHINA,35,0,36
No,C2B,Airlines,Online,Annual Gold Plan,408,SINGAPORE,333,83.25,38
No,EPX,Travel Agency,Online,Cancellation Plan,109,SINGAPORE,49,0,36
No,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,53,13.25,34
No,EPX,Travel Agency,Online,Cancellation Plan,37,FRANCE,50,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,0,17.82,34
No,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,10,0,25
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,53,MALAYSIA,69.3,41.58,44
No,EPX,Travel Agency,Online,Cancellation Plan,11,THAILAND,15,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,"KOREA, REPUBLIC OF",112,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,64,HONG KONG,14,0,36
No,C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,89,22.25,29
No,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,23.5,5.88,31
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,86,UNITED STATES,108.9,65.34,52
No,TST,Travel Agency,Offline,Travel Cruise Protect,10,MALAYSIA,30,10.5,62
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,83,PHILIPPINES,20,0,39
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,60,AUSTRALIA,49.5,29.7,33
No,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,17.55,4.39,39
No,EPX,Travel Agency,Online,Cancellation Plan,24,SINGAPORE,10,0,36
No,TST,Travel Agency,Offline,Travel Cruise Protect,53,MALAYSIA,30,10.5,75
No,EPX,Travel Agency,Online,Cancellation Plan,94,SINGAPORE,10,0,44
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,JAPAN,112,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,CHINA,28,0,36
No,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,216,54,42
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,UNITED STATES,74,0,35
No,EPX,Travel Agency,Online,Cancellation Plan,9,INDIA,34,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,26,HONG KONG,20,0,51
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,MALAYSIA,20,0,50
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,INDONESIA,26,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,19,VIET NAM,16,0,21
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,43,"KOREA, REPUBLIC OF",-29.7,17.82,43
No,JZI,Airlines,Online,Basic Plan,22,MALAYSIA,30,10.5,42
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,JAPAN,112,0,36
No,C2B,Airlines,Online,Gold Plan,40,SINGAPORE,117.5,29.38,22
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,MALAYSIA,20,0,54
Yes,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,47,CANADA,29.7,17.82,28
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,98,INDIA,34,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,AUSTRALIA,79.2,47.52,40
No,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,17,0,36
No,JZI,Airlines,Online,Basic Plan,10,THAILAND,18,6.3,51
No,EPX,Travel Agency,Online,Cancellation Plan,85,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,200,CANADA,81,0,50
No,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,10,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,MALAYSIA,19.8,11.88,27
No,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,10,0,49
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,PHILIPPINES,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,63,SINGAPORE,10,0,36
No,C2B,Airlines,Online,Bronze Plan,32,SINGAPORE,26.5,6.63,21
No,EPX,Travel Agency,Online,Cancellation Plan,75,UNITED STATES,16,0,31
No,JZI,Airlines,Online,Basic Plan,81,HONG KONG,26,9.1,35
No,EPX,Travel Agency,Online,Cancellation Plan,33,SINGAPORE,15,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,35,INDONESIA,27,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,HONG KONG,108,0,36
No,JZI,Airlines,Online,Basic Plan,37,THAILAND,22,7.7,58
No,JZI,Airlines,Online,Basic Plan,19,CHINA,44,15.4,49
No,C2B,Airlines,Online,Silver Plan,27,SINGAPORE,24.5,6.13,35
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,UNITED ARAB EMIRATES,39.6,23.76,31
Yes,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,22.1,5.53,28
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,46,AUSTRALIA,-19.8,11.88,58
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,106,AUSTRALIA,138.6,83.16,52
No,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,10,0,36
No,C2B,Airlines,Online,Bronze Plan,4,SINGAPORE,17.5,4.38,42
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,HONG KONG,41,0,36
No,C2B,Airlines,Online,Bronze Plan,84,SINGAPORE,27,6.75,43
No,EPX,Travel Agency,Online,Cancellation Plan,86,FRANCE,70,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,80,THAILAND,20,0,39
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,JAPAN,37,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,17,CHINA,24,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,10,0,20
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,22,MALAYSIA,29.7,17.82,34
No,EPX,Travel Agency,Online,Cancellation Plan,189,SPAIN,18,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,"TAIWAN, PROVINCE OF CHINA",38,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,14,THAILAND,17,0,36
Yes,C2B,Airlines,Online,Annual Silver Plan,369,SINGAPORE,252.85,63.21,28
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,PHILIPPINES,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,3,INDONESIA,24,0,35
No,JZI,Airlines,Online,Basic Plan,71,VIET NAM,22,7.7,39
No,JZI,Airlines,Online,Basic Plan,12,INDONESIA,22,7.7,49
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,UNITED STATES,81,0,24
No,C2B,Airlines,Online,Annual Silver Plan,374,SINGAPORE,-252.85,63.21,42
No,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,25,0,43
No,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,10,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,21,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,59,"TAIWAN, PROVINCE OF CHINA",35,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,MALAYSIA,0,17.82,31
No,EPX,Travel Agency,Online,Cancellation Plan,32,"TAIWAN, PROVINCE OF CHINA",10,0,29
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,JAPAN,39.6,23.76,54
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,54,RUSSIAN FEDERATION,20,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,99,CROATIA,39.6,23.76,24
No,EPX,Travel Agency,Online,Cancellation Plan,6,VIET NAM,15,0,36
No,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,32.9,8.22,49
No,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,13,JAPAN,50.5,32.83,19
No,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,53.5,13.38,28
No,EPX,Travel Agency,Online,Cancellation Plan,6,VIET NAM,18,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,MALAYSIA,9.9,5.94,50
No,EPX,Travel Agency,Online,Cancellation Plan,2,MYANMAR,10,0,36
No,C2B,Airlines,Online,Silver Plan,22,SINGAPORE,72,18,27
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,96,SOUTH AFRICA,-59.4,35.64,39
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,MYANMAR,24,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,FINLAND,29.7,17.82,37
No,C2B,Airlines,Online,Bronze Plan,29,SINGAPORE,65.65,16.41,26
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,AUSTRALIA,69.3,41.58,62
No,JZI,Airlines,Online,Basic Plan,5,MALAYSIA,18,6.3,44
Yes,EPX,Travel Agency,Online,2 way Comprehensive Plan,76,SOUTH AFRICA,70,0,36
No,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,16,4,30
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,SINGAPORE,20,0,36
No,CCR,Travel Agency,Offline,Comprehensive Plan,22,THAILAND,29,9.57,54
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,74,"TAIWAN, PROVINCE OF CHINA",20,0,36
No,C2B,Airlines,Online,Silver Plan,31,SINGAPORE,95,23.75,46
Yes,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,302.4,75.6,36
No,EPX,Travel Agency,Online,Cancellation Plan,35,JAPAN,30,0,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,MALAYSIA,42,0,36
No,CSR,Travel Agency,Offline,Comprehensive Plan,35,THAILAND,29,9.57,24
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,CAMBODIA,72,0,36
No,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,216.75,54.19,25
No,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,33.5,8.38,35
No,JZI,Airlines,Online,Basic Plan,2,CHINA,22,7.7,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,INDONESIA,31,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,5,HONG KONG,23,0,51
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,MALAYSIA,39.6,23.76,33
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,18,ITALY,0,23.76,33
No,EPX,Travel Agency,Online,Cancellation Plan,43,MYANMAR,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,13,MALAYSIA,11,0,25
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,0,29.7,34
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,112,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,UNITED STATES,138.6,83.16,31
No,EPX,Travel Agency,Online,Cancellation Plan,6,CAMBODIA,29,0,36
No,C2B,Airlines,Online,Silver Plan,7,SINGAPORE,22.5,5.63,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,VIET NAM,20,0,36
No,JZI,Airlines,Online,Basic Plan,32,MALAYSIA,18,6.3,29
No,JZI,Airlines,Online,Basic Plan,9,THAILAND,22,7.7,44
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,98,INDONESIA,20,0,26
No,EPX,Travel Agency,Online,Cancellation Plan,27,INDONESIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,12,THAILAND,10,0,74
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,CANADA,112,0,53
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,26,THAILAND,80,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,1,MALAYSIA,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,UNITED STATES,24,0,37
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,20,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,29.7,17.82,54
No,EPX,Travel Agency,Online,Cancellation Plan,17,"TAIWAN, PROVINCE OF CHINA",27,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,13,INDONESIA,44,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,CHINA,64,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,15,BRUNEI DARUSSALAM,26,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,"KOREA, REPUBLIC OF",0,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,HONG KONG,21,0,36
No,C2B,Airlines,Online,Gold Plan,30,SINGAPORE,127.5,31.88,32
No,JZI,Airlines,Online,Basic Plan,31,MALAYSIA,18,6.3,38
Yes,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,"KOREA, REPUBLIC OF",42,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,16,HONG KONG,32,0,36
No,JZI,Airlines,Online,Basic Plan,10,MALAYSIA,18,6.3,34
No,KML,Travel Agency,Online,Premier Plan,156,INDONESIA,49,18.62,48
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,MALAYSIA,-29.7,17.82,31
No,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,32
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,THAILAND,20,0,48
